address,take_out,business_id,categories,latitude,longitude,name,review_count,stars,star_count,dates
"3905 State St, Ste 1",False,aIDRH4eKKBV0Je_W4y83sw,"{'Health Markets', 'Vitamins & Supplements', 'Shopping', 'Specialty Food', 'Food', 'Health & Medical'}",34.4403188562,-119.7515594111,Nutrishop,48,4.5,"[3, 0, 0, 1, 44]","['2021-01-28 00:08:38', 0, 0, '2018-01-22 21:41:02', '2021-04-05 23:10:18']"
406 E Haley St,False,aYMpjij5ShtEoZueMrQPRw,"{'Wineries', 'Wine Tasting Room', 'Breweries', 'Arts & Entertainment', 'Shopping', 'Food', 'Venues & Event Spaces', 'Shopping Centers', 'Event Planning & Services', 'Food Court', 'Restaurants'}",34.4211189,-119.690633,The Mill,5,4.0,"[1, 0, 0, 0, 4]","['2018-04-09 02:51:12', 0, 0, 0, '2021-12-21 14:23:37']"
,False,aZF_j037W3AhvKKbXGdIQw,"{'Food', 'Bakeries'}",34.420334,-119.7107494,Violette Bakeshop,15,5.0,"[0, 0, 0, 0, 15]","[0, 0, 0, 0, '2021-12-06 21:16:12']"
236 E Cabrillo Blvd,False,abr7RHb5adfBWscv5DyLeA,"{'Festivals', 'Beer', 'Arts & Entertainment', 'Food', 'Wine & Spirits'}",34.4144516,-119.6851791,California Brew Festival,6,5.0,"[0, 0, 0, 1, 5]","[0, 0, 0, '2017-10-13 16:02:37', '2019-01-15 17:58:37']"
1111 E Cabrillo Blvd,True,acqDz7WDsCS3WiLxHVceOg,"{'Italian', 'Cafes', 'Mediterranean', 'Restaurants'}",34.4178772027,-119.6693964061,Café Lido,11,3.5,"[1, 3, 1, 0, 7]","['2021-03-05 17:53:37', '2021-12-14 16:44:15', '2020-10-28 04:54:02', 0, '2021-09-10 01:53:26']"
428 East Haley St,True,alzPS7bo3yp3yystK62g2g,"{'Food', 'Chocolatiers & Shops', 'Desserts', 'Specialty Food'}",34.4217034096,-119.690114577,Twenty-Four Blackbirds Chocolates,20,5.0,"[0, 1, 0, 2, 17]","[0, '2019-03-03 15:31:20', 0, '2019-04-18 00:27:39', '2021-03-26 23:37:26']"
29 N Milpas St,True,apdwYbDYSOgD89eEa8yDcw,"{'Burgers', 'Fast Food', 'Food', 'Coffee & Tea', 'Restaurants'}",34.4222682567,-119.6802254103,McDonald's,40,2.5,"[19, 6, 7, 7, 3]","['2021-07-18 14:56:08', '2021-03-17 06:34:41', '2021-07-28 20:46:24', '2020-06-11 19:41:25', '2021-07-06 06:46:25']"
3613 State St,True,b1shfPbHpkeWtbGbz5iAtg,"{'Mexican', 'Salad', 'Restaurants'}",34.440062,-119.7408542,Rudy's Mexican Restaurant,130,3.0,"[28, 32, 20, 26, 35]","['2021-08-07 20:52:28', '2022-01-17 02:12:55', '2021-08-19 19:11:41', '2022-01-09 21:34:34', '2021-09-29 01:34:23']"
14 W Calle Laureles,True,b2Za53CjptGyf9K0fFnrAg,"{'Italian', 'Pizza', 'Restaurants'}",34.4398038551,-119.7283961644,Petrini's Italian Restaurant - Santa Barbara,233,4.0,"[25, 29, 24, 62, 99]","['2021-12-10 04:43:45', '2021-08-27 03:08:03', '2018-06-24 05:24:39', '2021-09-16 00:19:49', '2021-10-17 03:07:13']"
"38 W Victoria St, Ste 109",True,bPVPZeqMuYtU_yGCb4P-jg,"{'Asian Fusion', 'Thai', 'Tapas/Small Plates', 'Noodles', 'Chinese', 'Comfort Food', 'Restaurants'}",34.4235770706,-119.7070423904,Empty Bowl Gourmet Noodle Bar,705,4.5,"[32, 39, 67, 157, 435]","['2021-12-24 02:53:50', '2021-12-21 17:41:16', '2021-10-16 22:58:13', '2022-01-05 20:22:18', '2022-01-13 06:06:46']"
1134 Chapala St,True,bVaRZDHkWdsHuARGxxpREw,"{'Sushi Bars', 'Japanese', 'Noodles', 'Restaurants'}",34.422291,-119.705339,Sushi Bar 29,97,4.5,"[4, 4, 4, 9, 77]","['2021-10-01 17:07:53', '2021-11-15 17:55:08', '2022-01-16 08:22:01', '2021-10-09 05:47:05', '2021-12-18 17:48:18']"
216 E Yanonali St,True,bXrQejeR66IwebuhxPS7GA,"{'Delis', 'Specialty Food', 'Sandwiches', 'Food', 'Grocery', 'Restaurants'}",34.4164748,-119.6894223,Metropulos Fine Foods,323,4.5,"[11, 13, 12, 66, 230]","['2021-10-17 04:49:26', '2019-11-27 17:11:17', '2021-09-07 21:04:03', '2021-12-21 20:21:19', '2021-11-30 03:36:57']"
22 Anacapa St,False,bf32KWp9yvN-WT8c-QtbzA,"{'Wine Tasting Room', 'Beer', 'Arts & Entertainment', 'Food', 'Wine & Spirits', 'Wineries'}",34.4140355,-119.6885284,Municipal Winemakers,260,4.5,"[11, 10, 22, 69, 150]","['2021-05-16 15:55:48', '2019-07-27 04:57:29', '2021-02-21 00:37:51', '2021-12-01 19:45:15', '2021-12-20 08:55:43']"
5 W Canon Perdido,True,bp482wqF6v80AltDNlPDfw,"{'Asian Fusion', 'Desserts', 'Thai', 'Cafes', 'Sandwiches', 'Food', 'Event Planning & Services', 'American (New)', 'Caterers', 'Restaurants'}",34.420002,-119.700559,The Blue Owl,530,4.5,"[21, 20, 46, 110, 350]","['2021-08-29 09:46:27', '2021-06-17 01:10:55', '2022-01-19 05:49:47', '2021-12-28 08:46:28', '2022-01-16 18:03:45']"
"137 Anacapa St, Ste B",True,c-W17u2jiFOD2H_d6uo-bQ,"{'Wine Tasting Room', 'Arts & Entertainment', 'Food', 'Nightlife', 'Wine Bars', 'Bars', 'Wineries'}",34.4147602,-119.690633,Area 5.1 Winery,236,4.5,"[7, 7, 26, 52, 146]","['2020-10-22 21:54:27', '2020-09-14 04:52:21', '2021-12-01 19:53:14', '2021-12-22 18:43:49', '2021-10-12 02:07:02']"
827 E Montecito St,True,c0p9TawJSQHchy5aL8NWgQ,"{'Mexican', 'Breakfast & Brunch', 'Seafood', 'Restaurants'}",34.4243075,-119.6832787,Rosales Mexican Restaurant,227,4.5,"[8, 8, 11, 50, 157]","['2021-06-27 03:42:26', '2021-09-06 23:20:43', '2020-08-16 17:43:12', '2021-12-07 18:53:33', '2022-01-05 18:31:23']"
100 W Carrillo St,True,c12V0ARL6jmrmge1ZPf9WA,"{'Food', 'Shopping', 'Grocery', 'Drugstores'}",34.4199481,-119.7041816,Ralphs Fresh Fare,112,2.0,"[62, 17, 7, 23, 10]","['2021-09-08 17:32:46', '2021-07-19 00:56:41', '2021-06-26 10:15:50', '2018-02-06 01:38:57', '2021-10-14 21:10:18']"
401 Paseo Nuevo,False,c3UA1gYc6VY7dEyS0135pQ,"{'Desserts', 'Food', 'Event Planning & Services', 'Caterers', 'Ice Cream & Frozen Yogurt', 'Gelato'}",34.4188667227,-119.6986803239,Tondi Gelato,103,5.0,"[1, 0, 0, 6, 98]","['2021-07-10 16:42:26', 0, 0, '2021-09-13 00:19:23', '2022-01-18 03:47:06']"
512 State St,True,cAbdvzqtFLaAAMFIyPf2AA,"{'Burgers', 'Steakhouses', 'Seafood', 'Nightlife', 'Cocktail Bars', 'Bars', 'Restaurants'}",34.4171144,-119.6958556,Holdren's Steaks & Seafood,544,4.0,"[56, 47, 74, 132, 248]","['2021-06-05 23:30:26', '2021-11-14 04:25:02', '2021-09-08 20:58:45', '2021-09-22 19:02:29', '2022-01-17 12:27:29']"
"634 State St, M. Special Brewing Company",False,cCi63HyU5XtjCaCVw0qJCw,"{'American (Traditional)', 'Restaurants'}",34.4187305,-119.6976933,M Kitchen,15,3.0,"[4, 2, 2, 4, 3]","['2021-08-01 23:26:14', '2022-01-02 23:14:03', '2021-09-06 23:42:09', '2021-11-12 16:24:09', '2021-04-21 14:27:15']"
"120 State St, Ste B, The Funk Zone",True,cEN8j6jL0OJ0zhe-AX58Hw,"{'Ice Cream & Frozen Yogurt', 'Food', 'Desserts'}",34.413582,-119.691057,McConnell's Fine Ice Creams,156,4.5,"[5, 5, 9, 33, 105]","['2019-09-06 05:43:00', '2021-10-23 01:50:14', '2021-10-23 18:17:15', '2022-01-16 01:47:54', '2021-12-03 15:54:30']"
"5330 Debbie Rd, Ste 200",False,cHDV5cpGcqVwN7K-5aA4zQ,"{'Beer', 'Arts & Entertainment', 'Food', 'Wine & Spirits', 'Wineries'}",34.4381401,-119.8102029,Gold Medal Wine Club,6,4.5,"[0, 0, 1, 0, 5]","[0, 0, '2015-01-02 02:46:01', 0, '2021-10-06 19:12:00']"
825 State St,False,cNvCXy9SaWjIQNEh3bc3gQ,"{'Convenience Stores', 'Food', 'Shopping', 'Drugstores'}",34.419983,-119.700408,Rite Aid,36,2.0,"[21, 7, 0, 3, 6]","['2021-10-01 23:49:05', '2021-08-03 19:40:28', 0, '2011-08-02 06:26:48', '2019-01-11 23:48:01']"
552 University Road,True,cVW9b_1bqsvTU1jhGNWUsw,"{'Fast Food', 'Asian Fusion', 'Japanese', 'Restaurants'}",34.415142,-119.840629,Yoshinoya,9,3.0,"[1, 2, 2, 2, 2]","['2016-08-16 00:18:59', '2017-02-25 11:32:08', '2019-07-29 19:46:02', '2019-06-17 18:23:22', '2019-11-26 00:19:56']"
4437 Hollister Ave,False,cbQgU7MxJvyVDROjg-w7yg,"{'Beer', 'Food', 'Wine & Spirits'}",34.4396965,-119.7713482,Talevi's Wine & Spirits,12,3.5,"[3, 1, 0, 1, 8]","['2018-04-20 17:56:05', '2021-11-26 00:27:00', 0, '2019-02-11 18:32:10', '2021-02-23 14:32:04']"
2908 De La Vina St,True,crlk8kaurC4zrPUTt7BevQ,"{'Burgers', 'Restaurants'}",34.4376929,-119.7269265,Chubbies Hamburgers,143,4.0,"[13, 6, 21, 41, 67]","['2021-10-31 21:22:17', '2021-01-20 22:31:40', '2021-07-02 03:27:29', '2021-09-12 19:04:18', '2022-01-07 01:46:14']"
8301 Hollister Ave,True,ctVn7wMvJX8f4Z9SnOnrHw,"{'Breakfast & Brunch', 'Italian', 'Mediterranean', 'Seafood', 'Buffets', 'American (New)', 'French', 'Restaurants'}",34.433341,-119.918381,The Bistro,243,3.5,"[36, 26, 40, 42, 105]","['2021-07-10 23:04:53', '2020-09-03 00:15:15', '2020-10-16 16:43:03', '2021-10-03 22:13:32', '2021-09-12 02:42:10']"
"28 Anacapa St, Ste E",True,d0E938M2_4kcuULUdnj-Xw,"{'Restaurants', 'Breweries', 'Champagne Bars', 'Arts & Entertainment', 'Food', 'Nightlife', 'Pubs', 'American (New)', 'Brewpubs', 'Bars', 'Wineries'}",34.4141317,-119.6886868,Brass Bear Brewing & Bistro,269,4.5,"[4, 5, 7, 61, 198]","['2021-04-18 17:28:14', '2021-05-06 06:04:25', '2021-08-18 04:29:41', '2022-01-17 04:05:58', '2021-11-18 19:22:34']"
"1819 Cliff Dr, Unit C",False,dDU-0EW4Asx-RnM-vULFQw,"{'Coffee & Tea', 'Food'}",34.4010923,-119.7214959,Lighthouse Coffee,87,4.5,"[5, 4, 6, 14, 59]","['2021-07-04 01:57:43', '2021-10-06 23:45:13', '2021-04-08 18:21:20', '2021-12-27 03:31:57', '2021-12-07 23:46:15']"
"315 Meigs Rd, Ste J",True,dQ6d9H7rnFSOSC_FXbJ_FQ,"{'Food', 'Juice Bars & Smoothies', 'Restaurants'}",34.4005756,-119.7227184,Blenders In the Grass,50,4.0,"[7, 1, 3, 12, 28]","['2021-04-17 18:27:01', '2015-07-04 17:21:58', '2018-08-02 04:54:55', '2021-02-10 04:27:26', '2021-12-14 05:34:56']"
121 E Yanonali St,False,ddm-u31cWT7Uq097opQUuQ,"{'Burgers', 'Sandwiches', 'American (Traditional)', 'Pop-Up Restaurants', 'Restaurants'}",34.4158054,-119.689906,XO Burger,5,3.5,"[0, 1, 1, 3, 0]","[0, '2022-01-04 22:17:26', '2022-01-15 05:34:33', '2022-01-13 01:56:18', 0]"
"512 Laguna St, Ste A",False,dkknmgSHWyVaahT8u4ikZw,"{'Wedding Planning', 'Specialty Food', 'Party & Event Planning', 'Food', 'Event Planning & Services', 'Caterers'}",34.4217208,-119.6911655,Catering Connection,48,5.0,"[0, 1, 0, 1, 47]","[0, '2015-08-30 02:17:41', 0, '2011-12-22 23:50:26', '2021-10-01 06:47:39']"
25 Northridge Rd,False,dld9HhmtWlZwM-8evbtUlQ,"{'Food', 'Pest Control', 'Local Services', 'Honey'}",34.4538189,-119.7426333,Super Bee Rescue and Removal,14,5.0,"[0, 0, 0, 0, 14]","[0, 0, 0, 0, '2020-09-04 23:42:21']"
"1129 State St, Unit A",True,dutm97q2F4a6RV6YQ0uLHw,"{'Cupcakes', 'Desserts', 'Gay Bars', 'Food', 'Nightlife', 'Beer Bar', 'Wine Bars', 'Tapas Bars', 'Bars', 'Restaurants'}",34.4226114945,-119.7044321379,Crush Bar and Tap,34,5.0,"[0, 0, 0, 0, 34]","[0, 0, 0, 0, '2022-01-03 03:42:42']"
"University Center Bldg, Room 1180",True,dv6tq79a0PhoFphStXkqcQ,"{'Food', 'Juice Bars & Smoothies'}",34.411499,-119.849012,Jamba Juice,15,3.0,"[2, 3, 5, 3, 2]","['2016-04-10 19:21:29', '2021-11-02 21:49:42', '2019-01-15 17:31:18', '2020-03-03 23:52:44', '2019-09-12 18:46:05']"
633 E Cabrillo Blvd,True,e63pcbZaXxSY_YyhBol-bw,"{'American (Traditional)', 'Breakfast & Brunch', 'Restaurants'}",34.4171879238,-119.6766893918,The Roundhouse,22,2.5,"[5, 6, 5, 3, 3]","['2016-05-14 03:49:39', '2021-12-13 00:52:18', '2021-06-01 00:49:12', '2020-10-06 04:41:18', '2016-10-02 21:59:36']"
"1028 Coast Village Rd, Ste A",True,e8NRt-1C8eI85C59pKhJuA,"{'Coffee & Tea', 'Food', 'Coffee Roasteries'}",34.4220401,-119.6517261,Caffe Luxxe,50,3.5,"[13, 4, 1, 6, 28]","['2021-09-08 04:08:49', '2020-03-23 20:32:45', '2019-12-08 02:55:20', '2021-09-26 17:47:23', '2021-11-27 04:13:56']"
2618 De La Vina St,True,eBxc95u_Gcs9bLST0UntOQ,"{'Mexican', 'Health & Medical', 'Barbeque', 'Cannabis Clinics', 'Restaurants'}",34.4352389,-119.7245736,Santa Barbara Chicken Ranch,378,4.0,"[28, 23, 46, 112, 174]","['2021-05-25 19:11:15', '2021-03-08 20:22:24', '2021-06-17 01:57:14', '2021-09-10 20:42:23', '2021-12-08 19:15:29']"
217 G Stearns Wharf,True,eL4lyE7LNoXEMvpcJ8WNVw,"{'Wine Tasting Room', 'Beer', 'Arts & Entertainment', 'Venues & Event Spaces', 'Food', 'Nightlife', 'Wine & Spirits', 'Event Planning & Services', 'Wine Bars', 'Bars', 'Wineries'}",34.4100065,-119.6855487,Deep Sea Tasting Room,472,4.0,"[17, 24, 48, 144, 247]","['2021-12-01 23:32:42', '2021-09-21 22:02:01', '2021-12-03 20:29:36', '2021-12-18 00:53:58', '2021-11-27 01:50:29']"
1111 E Cabrillo Blvd,True,eUIsUpG6KAonYxGoExzy2Q,"{'Mediterranean', 'Italian', 'American (New)', 'Restaurants'}",34.4176389927,-119.6692747486,Costa Kitchen & Bar,14,5.0,"[0, 0, 0, 2, 12]","[0, 0, 0, '2021-09-19 18:14:32', '2022-01-08 04:40:02']"
22 W Mission St,False,eanjvgtX8b-m_zgkO0YBDg,"{'Food', 'Event Planning & Services', 'Caterers'}",34.4304998,-119.7156407,Tamara's Catering,19,4.5,"[1, 1, 0, 2, 15]","['2014-10-31 16:20:22', '2013-10-08 23:33:10', 0, '2019-10-31 22:12:21', '2020-01-17 23:45:56']"
3849 State St. Space I-58,True,ebJav941naDgngDP2EIRHw,"{'Fast Food', 'Chinese', 'Restaurants'}",34.439041,-119.749199,Panda Express,51,2.5,"[24, 11, 3, 5, 8]","['2021-11-16 02:33:53', '2021-12-04 22:37:45', '2019-04-02 04:18:46', '2020-09-21 03:53:11', '2021-12-23 17:48:09']"
1482 E Valley Rd,False,edDmC1Zcr5SVczbKBfiXqw,"{'Delis', 'Beer', 'Specialty Food', 'Butcher', 'Food', 'Grocery', 'Wine & Spirits', 'Bakeries', 'Restaurants'}",34.438242,-119.633683,Montecito Village Grocery,25,3.0,"[8, 5, 2, 5, 7]","['2018-12-18 20:34:43', '2021-08-08 12:02:22', '2011-03-02 22:48:53', '2021-12-15 18:18:53', '2019-09-10 15:53:32']"
8 E Cota St,True,edJoBsse6nsF0BYh6pATAg,"{'American (New)', 'Restaurants', 'Seafood', 'Cajun/Creole'}",34.4179958952,-119.6963100466,The Palace Grill,1500,4.5,"[48, 71, 150, 430, 837]","['2021-11-07 06:27:44', '2021-09-21 18:58:02', '2021-12-08 00:13:47', '2021-10-23 17:58:41', '2022-01-17 02:38:27']"
311 Castillo St,False,efySo0N7XEp4IeefjX8Muw,"{'Beer', 'Wine & Spirits', 'Food', 'Convenience Stores'}",34.4106813,-119.6979196,JJ's Liquor,12,2.5,"[7, 0, 0, 2, 3]","['2021-08-23 22:10:01', 0, 0, '2020-09-13 15:52:53', '2021-09-06 15:27:51']"
220 Gray Ave,True,eikRexw04kC6siBDkFnayQ,"{'Burgers', 'Tapas/Small Plates', 'Venues & Event Spaces', 'Event Planning & Services', 'American (New)', 'Restaurants'}",34.4163545,-119.6905232,Shalhoob's Funk Zone Patio,367,4.5,"[21, 9, 21, 77, 248]","['2022-01-02 01:30:12', '2021-07-05 20:20:29', '2022-01-02 05:40:06', '2022-01-19 05:31:36', '2021-11-19 00:10:49']"
901 N Milpas St,True,ejqpFQ0dwO7AZhxTO9fySg,"{'Farmers Market', 'Food', 'American (New)', 'American (Traditional)', 'Restaurants'}",34.4299488,-119.6907914,Bossie's Kitchen,140,4.5,"[7, 6, 9, 18, 106]","['2021-03-10 01:39:38', '2021-10-12 14:51:53', '2021-12-09 17:02:07', '2021-11-11 03:43:29', '2021-10-14 21:59:57']"
539 State St,True,elX9a3nvGMSweRaMWgSb0Q,"{'Coffee & Tea', 'Food'}",34.417558,-119.696785,Starbucks,92,3.5,"[16, 9, 11, 21, 35]","['2021-07-22 19:09:11', '2019-08-16 20:02:37', '2021-06-15 18:38:28', '2018-09-08 23:18:12', '2021-03-21 20:13:42']"
3052 State St,True,eneANX6b3SuFqxvRIb4yeg,"{'Discount Store', 'Beer', 'Shopping', 'Food', 'Wine & Spirits'}",34.4406804,-119.7303602,Bev Mo,37,3.0,"[8, 10, 5, 7, 8]","['2021-01-09 02:31:27', '2018-08-25 19:27:57', '2019-04-06 18:25:09', '2019-02-09 06:31:40', '2019-10-29 03:09:00']"
3524 State St,True,eukRpR47MDH4XXfU_Dul9Q,"{'Chinese', 'Restaurants'}",34.440642,-119.7392725,Madam Lu,136,3.5,"[28, 19, 15, 33, 43]","['2020-09-24 02:20:43', '2021-05-04 19:32:53', '2021-02-14 22:28:49', '2021-01-12 04:26:20', '2021-12-15 03:30:36']"
"38 W Victoria, Unit 122",True,f3eve2cxUIzyanWnHdMtFQ,"{'Breakfast & Brunch', 'Seafood', 'Mexican', 'Latin American', 'Restaurants'}",34.4236075,-119.7070539,Corazon Cocina,813,4.5,"[16, 26, 36, 120, 641]","['2021-06-18 16:08:59', '2021-12-29 03:39:52', '2021-10-31 20:16:34', '2022-01-08 16:30:15', '2022-01-16 00:26:38']"
1026 State St,True,f7S0WFDy_J1TGahYhnoMLA,"{'Vegetarian', 'Italian', 'Pizza', 'Restaurants'}",34.4223088,-119.7025471,OPPI’Z Bistro And Natural Pizza,170,4.5,"[7, 7, 14, 20, 127]","['2021-08-01 05:36:14', '2021-09-30 07:53:17', '2021-11-27 02:17:34', '2021-12-06 02:30:26', '2022-01-17 01:25:17']"
3232 State St,True,fApb6LKfOdy5u7MP0hsHKg,"{'Sushi Bars', 'Japanese', 'Vegetarian', 'Restaurants'}",34.4406669,-119.7338492,Kyoto,260,3.5,"[23, 27, 44, 74, 96]","['2021-12-20 04:39:51', '2021-11-16 04:41:07', '2021-08-17 16:48:52', '2021-07-04 17:59:09', '2021-09-22 02:22:20']"
3747 State St,False,fHUAs1ec568wu-a_mRq7Rw,"{'Burgers', 'Breakfast & Brunch', 'Tacos', 'Fast Food', 'Mexican', 'Restaurants'}",34.440179,-119.7441717982,Jack in the Box,49,1.5,"[41, 4, 4, 4, 0]","['2021-12-27 03:47:58', '2020-01-18 03:54:34', '2017-12-17 17:27:18', '2020-02-12 00:55:33', 0]"
30 E Victoria St,True,fKrmWy4GFsrgdOYhN9pyZA,"{'Italian', 'Restaurants'}",34.4248824,-119.7047448,Trattoria Vittoria,334,4.0,"[32, 28, 34, 82, 166]","['2021-11-05 05:42:56', '2020-09-06 07:26:40', '2021-07-28 17:50:06', '2021-12-08 17:23:35', '2022-01-09 04:55:39']"
,False,fO89arPgWzq_1YYQYLS4Yw,"{'Limos', 'Transportation', 'Breweries', 'Arts & Entertainment', 'Tours', 'Food', 'Taxis', 'Nightlife', 'Wine Tours', 'Wine Bars', 'Hotels & Travel', 'Bars', 'Wineries'}",34.420334,-119.7107494,Wine Tasting Designated Drivers of Santa Barbara,85,4.5,"[4, 1, 0, 5, 75]","['2020-11-30 01:25:08', '2014-08-25 19:15:09', 0, '2015-04-22 18:15:20', '2021-10-22 02:18:04']"
"811 State St, unit E",True,fVUurZgbWXzp2QzDzJzmpA,"{'Delis', 'Sandwiches', 'Fast Food', 'Gluten-Free', 'Salad', 'Restaurants'}",34.419601612,-119.7001503728,Pickles & Swiss,1213,4.5,"[57, 51, 62, 137, 939]","['2022-01-16 23:32:45', '2022-01-14 00:47:39', '2021-12-26 22:34:21', '2021-12-22 02:17:33', '2022-01-18 03:35:34']"
1221 State St,True,fiQxkb1pfPpvrr0oYYYBcA,"{'Farmers Market', 'Food', 'Nightlife', 'American (New)', 'Wine Bars', 'Bars', 'Restaurants'}",34.4237871609,-119.7052807747,The Daisy Restaurant,98,5.0,"[1, 3, 2, 7, 89]","['2019-12-19 04:10:10', '2021-07-10 20:50:03', '2021-10-09 18:11:34', '2021-08-09 16:05:58', '2022-01-17 05:49:58']"
405 Glen Annie Rd,True,fnGZspqyamRremXor0sAyg,"{'Nightlife', 'Cocktail Bars', 'American (Traditional)', 'Bars', 'Restaurants'}",34.4429379178,-119.8800369458,Frog Bar & Grill,16,4.0,"[1, 2, 3, 4, 6]","['2016-05-07 00:51:58', '2012-08-06 03:58:59', '2019-06-01 01:49:43', '2019-07-16 14:23:02', '2019-12-19 06:33:58']"
813 Anacapa St,True,fqStx0SvwMFChX_HIdUeEQ,"{'Cafes', 'Venues & Event Spaces', 'Nightlife', 'Event Planning & Services', 'American (New)', 'Wine Bars', 'Bars', 'Restaurants'}",34.421130437,-119.6990534572,Wine Cask,322,4.0,"[16, 18, 39, 83, 172]","['2019-02-15 23:03:40', '2019-11-29 09:47:39', '2020-02-19 05:41:53', '2020-02-22 16:41:43', '2020-11-11 22:34:20']"
2735 De La Vina St,True,gMyj3DKvZJrMzuXv1p64GA,"{'Beer', 'Food', 'Wine & Spirits'}",34.4362772,-119.7261952,De La Vina Liquor,5,3.0,"[2, 0, 0, 2, 1]","['2017-08-23 18:23:08', 0, 0, '2014-02-24 16:40:39', '2014-02-28 17:23:47']"
"6 Harbor Way, Ste 127",False,gaNQrd95h2-4TZaUDPTAIQ,"{'Transportation', 'Limos', 'Beer', 'Arts & Entertainment', 'Tours', 'Food', 'Wine Tours', 'Wine & Spirits', 'Hotels & Travel', 'Wineries'}",34.4037461,-119.6930334,Rooted Vine Tours,45,5.0,"[2, 0, 0, 1, 43]","['2019-10-20 00:59:11', 0, 0, '2013-10-23 20:55:23', '2021-11-01 15:29:42']"
500 Anacapa St,False,geKBfuHkJFpQttIFfPHrmg,"{'Airport Shuttles', 'Party Bus Rentals', 'Limos', 'Transportation', 'Public Transportation', 'Arts & Entertainment', 'Tours', 'Food', 'Taxis', 'Event Planning & Services', 'Hotels & Travel', 'Wineries'}",34.4181245,-119.694345,Eos Transportation,80,4.5,"[3, 2, 1, 3, 72]","['2021-11-19 20:45:50', '2015-03-29 19:36:56', '2015-05-28 22:10:09', '2014-11-23 16:20:02', '2022-01-17 02:27:37']"
502 State St,True,gebiRewfieSdtt17PTW6Zg,"{'Sushi Bars', 'Japanese', 'Steakhouses', 'Restaurants'}",34.4169836,-119.6955563,Hibachi Steak House & Sushi Bar,488,3.5,"[87, 66, 78, 105, 166]","['2020-07-19 22:30:56', '2020-07-26 19:27:34', '2020-09-25 21:55:20', '2020-08-30 19:04:22', '2021-02-23 17:30:26']"
,False,ggkif8dgbPvsqf8U3FI3uQ,"{'Food Tours', 'Walking Tours', 'Tours', 'Food', 'Wine Tours', 'Local Flavor', 'Hotels & Travel'}",34.420334,-119.7107494,Taste Santa Barbara Food Tours,124,5.0,"[0, 2, 2, 2, 120]","[0, '2017-07-25 19:48:30', '2019-06-19 14:12:52', '2017-09-04 17:31:35', '2022-01-12 17:37:40']"
3305 State St,True,ghLjxj4HoSHdflBEz2lIqA,"{'Delis', 'Beer', 'Specialty Food', 'Health Markets', 'Food', 'Grocery', 'American (New)', 'Wine & Spirits', 'Bakeries', 'Restaurants'}",34.439341,-119.735118,Gelson's,110,3.5,"[13, 12, 13, 38, 39]","['2021-09-07 01:04:00', '2021-11-20 19:49:19', '2021-08-30 00:07:13', '2020-04-12 02:09:09', '2021-07-28 00:25:21']"
1436 Chapala St,True,gjCxTVItFxk46rCZ-YaiFA,"{'Delis', 'Breakfast & Brunch', 'Sandwiches', 'Restaurants'}",34.425067369,-119.7091551212,South Coast Deli- Chapala,340,4.5,"[15, 9, 17, 61, 247]","['2021-07-28 20:12:28', '2021-10-09 04:24:49', '2021-08-04 02:17:10', '2021-07-25 03:55:50', '2021-11-04 20:36:47']"
3925 State St,True,grBPIq_eJCT_SGuhvMrUZQ,"{'Fast Food', 'Salad', 'Pizza', 'Restaurants'}",34.4401597,-119.7524213,Blaze Pizza,146,3.5,"[26, 17, 16, 22, 70]","['2021-08-29 02:22:49', '2021-08-07 21:13:50', '2021-12-14 21:41:49', '2020-12-30 05:45:27', '2022-01-08 20:58:09']"
711 Chapala St,False,gsXBNWHWhHv_f9NcwpVajw,"{'Breakfast & Brunch', 'Cafes', 'Coffee & Tea', 'Food', 'Restaurants'}",34.4176797,-119.6998452,Lighthouse Coffee,29,4.5,"[0, 1, 3, 8, 17]","[0, '2021-05-14 16:02:41', '2021-08-03 08:07:44', '2022-01-16 21:28:22', '2022-01-09 05:33:30']"
1271 Coast Village Rd,True,h4zjPjFmQgJQzYEXLcHenw,"{'Beer', 'Food', 'Wine & Spirits'}",34.4212826,-119.6413255,The Liquor & Wine Grotto,46,5.0,"[1, 0, 0, 1, 44]","['2021-01-02 05:17:24', 0, 0, '2017-05-10 18:57:33', '2021-06-16 21:44:20']"
501 N Milpas St,False,h8DlM-VbvCNzpsTqihgUAw,"{'Burgers', 'Breakfast & Brunch', 'Tacos', 'Fast Food', 'Mexican', 'Restaurants'}",34.4262971,-119.6856795251,Jack in the Box,41,1.5,"[34, 3, 1, 1, 4]","['2021-11-25 09:55:47', '2016-09-06 01:50:36', '2019-02-26 00:42:00', '2016-03-14 03:53:09', '2020-12-21 02:58:32']"
177 S Turnpike Rd,True,hDr_bt6MEwlGvGCCKzyzhg,"{'Breakfast & Brunch', 'Sandwiches', 'Coffee & Tea', 'Food', 'Gluten-Free', 'Bagels', 'Restaurants'}",34.437516711,-119.7909391846,Goleta Coffee Co and Loca Vivant Kitchen,187,4.0,"[17, 16, 24, 53, 82]","['2022-01-08 19:28:43', '2021-11-07 19:19:58', '2021-10-01 23:20:21', '2021-12-05 20:01:28', '2022-01-09 17:45:28']"
